,stock,date,price,profit,year,new_year
4048,ZTS,2014-03-10,30.35,33.385000000000005,2014,2014
4049,ZTS,2014-03-11,30.28,33.308,2014,2014
4050,ZTS,2014-03-12,29.7,32.67,2014,2014
4051,ZTS,2014-03-13,29.25,32.175,2014,2014
4052,ZTS,2014-03-14,29.42,32.362,2014,2014
4053,ZTS,2014-03-17,29.38,32.318,2014,2014
4054,ZTS,2014-03-18,29.28,32.208,2014,2014
4055,ZTS,2014-03-19,29.91,32.901,2014,2014
4056,ZTS,2014-03-20,30.09,33.099000000000004,2014,2014
4057,ZTS,2014-03-21,29.26,32.186,2014,2014
4058,ZTS,2014-03-24,29.14,32.054,2014,2014
4059,ZTS,2014-03-25,29.26,32.186,2014,2014
4060,ZTS,2014-03-26,29.21,32.131,2014,2014
4061,ZTS,2014-03-27,29.3,32.230000000000004,2014,2014
4062,ZTS,2014-03-28,29.01,31.911,2014,2014
4063,ZTS,2014-03-31,28.94,31.834000000000003,2014,2014
4064,ZTS,2014-04-01,29.35,32.285000000000004,2014,2014
4065,ZTS,2014-04-02,29.62,32.582,2014,2014
4066,ZTS,2014-04-03,29.62,32.582,2014,2014
4067,ZTS,2014-04-04,29.32,32.252,2014,2014
4068,ZTS,2014-04-07,29.0,31.9,2014,2014
4069,ZTS,2014-04-08,29.15,32.065,2014,2014
4070,ZTS,2014-04-09,29.06,31.965999999999998,2014,2014
4071,ZTS,2014-04-10,28.86,31.746,2014,2014
4072,ZTS,2014-04-11,28.4,31.24,2014,2014
4073,ZTS,2014-04-14,28.48,31.328,2014,2014
4074,ZTS,2014-04-15,28.55,31.405,2014,2014
4075,ZTS,2014-04-16,28.53,31.383000000000003,2014,2014
4076,ZTS,2014-04-17,28.6,31.46,2014,2014
4077,ZTS,2014-04-21,29.03,31.933,2014,2014
4078,ZTS,2014-04-22,29.89,32.879,2014,2014
4079,ZTS,2014-04-23,29.318,32.2498,2014,2014
4080,ZTS,2014-04-24,29.89,32.879,2014,2014
4081,ZTS,2014-04-25,30.16,33.176,2014,2014
4082,ZTS,2014-04-28,30.4,33.44,2014,2014
4083,ZTS,2014-04-29,30.53,33.583,2014,2014
4084,ZTS,2014-04-30,30.26,33.286,2014,2014
4085,ZTS,2014-05-01,30.31,33.341,2014,2014
4086,ZTS,2014-05-02,30.64,33.704,2014,2014
4087,ZTS,2014-05-05,30.53,33.583,2014,2014
4088,ZTS,2014-05-06,30.89,33.979,2014,2014
4089,ZTS,2014-05-07,30.65,33.714999999999996,2014,2014
4090,ZTS,2014-05-08,30.48,33.528,2014,2014
4091,ZTS,2014-05-09,30.54,33.594,2014,2014
4092,ZTS,2014-05-12,30.81,33.891,2014,2014
4093,ZTS,2014-05-13,30.73,33.803,2014,2014
4094,ZTS,2014-05-14,30.64,33.704,2014,2014
4095,ZTS,2014-05-15,30.46,33.506,2014,2014
4096,ZTS,2014-05-16,30.6,33.660000000000004,2014,2014
4097,ZTS,2014-05-19,30.46,33.506,2014,2014
4098,ZTS,2014-05-20,30.28,33.308,2014,2014
4099,ZTS,2014-05-21,30.42,33.462,2014,2014
4100,ZTS,2014-05-22,30.33,33.363,2014,2014
4101,ZTS,2014-05-23,30.53,33.583,2014,2014
4102,ZTS,2014-05-27,30.7,33.769999999999996,2014,2014
4103,ZTS,2014-05-28,30.48,33.528,2014,2014
4104,ZTS,2014-05-29,30.72,33.792,2014,2014
4105,ZTS,2014-05-30,30.7,33.769999999999996,2014,2014
4106,ZTS,2014-06-02,30.92,34.012,2014,2014
4107,ZTS,2014-06-03,31.25,34.375,2014,2014
4108,ZTS,2014-06-04,31.37,34.507000000000005,2014,2014
4109,ZTS,2014-06-05,31.61,34.771,2014,2014
4110,ZTS,2014-06-06,31.74,34.914,2014,2014
4111,ZTS,2014-06-09,32.01,35.211,2014,2014
4112,ZTS,2014-06-10,32.5,35.75,2014,2014
4113,ZTS,2014-06-11,32.13,35.343,2014,2014
4114,ZTS,2014-06-12,31.99,35.189,2014,2014
4115,ZTS,2014-06-13,32.12,35.331999999999994,2014,2014
4116,ZTS,2014-06-16,32.13,35.343,2014,2014
4117,ZTS,2014-06-17,32.81,36.091,2014,2014
4118,ZTS,2014-06-18,32.89,36.179,2014,2014
4119,ZTS,2014-06-19,32.55,35.805,2014,2014
4120,ZTS,2014-06-20,32.46,35.706,2014,2014
4121,ZTS,2014-06-23,32.64,35.904,2014,2014
4122,ZTS,2014-06-24,32.37,35.607,2014,2014
4123,ZTS,2014-06-25,32.37,35.607,2014,2014
4124,ZTS,2014-06-26,32.24,35.464,2014,2014
4125,ZTS,2014-06-27,32.38,35.618,2014,2014
4126,ZTS,2014-06-30,32.27,35.497,2014,2014
4127,ZTS,2014-07-01,32.51,35.760999999999996,2014,2014
4128,ZTS,2014-07-02,32.74,36.014,2014,2014
4129,ZTS,2014-07-03,32.91,36.20099999999999,2014,2014
4130,ZTS,2014-07-07,32.56,35.816,2014,2014
4131,ZTS,2014-07-08,32.48,35.727999999999994,2014,2014
4132,ZTS,2014-07-09,32.46,35.706,2014,2014
4133,ZTS,2014-07-10,32.52,35.772000000000006,2014,2014
4134,ZTS,2014-07-11,32.37,35.607,2014,2014
4135,ZTS,2014-07-14,32.73,36.003,2014,2014
4136,ZTS,2014-07-15,32.39,35.629,2014,2014
4137,ZTS,2014-07-16,32.63,35.893,2014,2014
4138,ZTS,2014-07-17,32.69,35.958999999999996,2014,2014
4139,ZTS,2014-07-18,32.69,35.958999999999996,2014,2014
4140,ZTS,2014-07-21,32.85,36.135000000000005,2014,2014
4141,ZTS,2014-07-22,32.87,36.157,2014,2014
4142,ZTS,2014-07-23,32.84,36.124,2014,2014
4143,ZTS,2014-07-24,32.89,36.179,2014,2014
4144,ZTS,2014-07-25,32.82,36.102000000000004,2014,2014
4145,ZTS,2014-07-28,32.86,36.146,2014,2014
4146,ZTS,2014-07-29,33.03,36.333,2014,2014
4147,ZTS,2014-07-30,33.14,36.454,2014,2014
4148,ZTS,2014-07-31,32.91,36.20099999999999,2014,2014
4149,ZTS,2014-08-01,32.74,36.014,2014,2014
4150,ZTS,2014-08-04,33.24,36.564,2014,2014
4151,ZTS,2014-08-05,32.21,35.431,2014,2014
4152,ZTS,2014-08-06,32.3,35.529999999999994,2014,2014
4153,ZTS,2014-08-07,31.79,34.969,2014,2014
4154,ZTS,2014-08-08,32.32,35.552,2014,2014
4155,ZTS,2014-08-11,32.6,35.86,2014,2014
4156,ZTS,2014-08-12,32.45,35.695,2014,2014
4157,ZTS,2014-08-13,32.87,36.157,2014,2014
4158,ZTS,2014-08-14,33.07,36.377,2014,2014
4159,ZTS,2014-08-15,33.69,37.059,2014,2014
4160,ZTS,2014-08-18,33.93,37.323,2014,2014
4161,ZTS,2014-08-19,34.52,37.972,2014,2014
4162,ZTS,2014-08-20,34.79,38.269,2014,2014
4163,ZTS,2014-08-21,34.89,38.379,2014,2014
4164,ZTS,2014-08-22,34.89,38.379,2014,2014
4165,ZTS,2014-08-25,34.9,38.39,2014,2014
4166,ZTS,2014-08-26,35.13,38.643,2014,2014
4167,ZTS,2014-08-27,35.34,38.874,2014,2014
4168,ZTS,2014-08-28,35.33,38.863,2014,2014
4169,ZTS,2014-08-29,35.44,38.983999999999995,2014,2014
4170,ZTS,2014-09-02,35.48,39.028,2014,2014
4171,ZTS,2014-09-03,35.76,39.336,2014,2014
4172,ZTS,2014-09-04,35.51,39.061,2014,2014
4173,ZTS,2014-09-05,36.04,39.644,2014,2014
4174,ZTS,2014-09-08,36.28,39.908,2014,2014
4175,ZTS,2014-09-09,36.18,39.798,2014,2014
4176,ZTS,2014-09-10,36.24,39.864000000000004,2014,2014
4177,ZTS,2014-09-11,36.27,39.897000000000006,2014,2014
4178,ZTS,2014-09-12,36.18,39.798,2014,2014
4179,ZTS,2014-09-15,36.27,39.897000000000006,2014,2014
4180,ZTS,2014-09-16,36.49,40.139,2014,2014
4181,ZTS,2014-09-17,36.65,40.315,2014,2014
4182,ZTS,2014-09-18,36.7,40.370000000000005,2014,2014
4183,ZTS,2014-09-19,37.2,40.92,2014,2014
4184,ZTS,2014-09-22,36.62,40.282,2014,2014
4185,ZTS,2014-09-23,35.88,39.468,2014,2014
4186,ZTS,2014-09-24,36.58,40.238,2014,2014
4187,ZTS,2014-09-25,36.3,39.93,2014,2014
4188,ZTS,2014-09-26,36.63,40.293000000000006,2014,2014
4189,ZTS,2014-09-29,36.79,40.469,2014,2014
4190,ZTS,2014-09-30,36.95,40.645,2014,2014
4191,ZTS,2014-10-01,36.45,40.095000000000006,2014,2014
4192,ZTS,2014-10-02,36.91,40.601,2014,2014
4193,ZTS,2014-10-03,37.67,41.437000000000005,2014,2014
4194,ZTS,2014-10-06,37.66,41.425999999999995,2014,2014
4195,ZTS,2014-10-07,36.71,40.381,2014,2014
4196,ZTS,2014-10-08,37.55,41.305,2014,2014
4197,ZTS,2014-10-09,37.02,40.722,2014,2014
4198,ZTS,2014-10-10,36.68,40.348,2014,2014
4199,ZTS,2014-10-13,35.57,39.127,2014,2014
4200,ZTS,2014-10-14,35.87,39.456999999999994,2014,2014
4201,ZTS,2014-10-15,35.26,38.786,2014,2014
4202,ZTS,2014-10-16,35.07,38.577,2014,2014
4203,ZTS,2014-10-17,35.37,38.907,2014,2014
4204,ZTS,2014-10-20,35.41,38.95099999999999,2014,2014
4205,ZTS,2014-10-21,36.09,39.699000000000005,2014,2014
4206,ZTS,2014-10-22,35.89,39.479,2014,2014
4207,ZTS,2014-10-23,36.11,39.721,2014,2014
4208,ZTS,2014-10-24,36.58,40.238,2014,2014
4209,ZTS,2014-10-27,36.57,40.227000000000004,2014,2014
4210,ZTS,2014-10-28,37.01,40.711,2014,2014
4211,ZTS,2014-10-29,36.62,40.282,2014,2014
4212,ZTS,2014-10-30,37.32,41.052,2014,2014
4213,ZTS,2014-10-31,37.16,40.876,2014,2014
4214,ZTS,2014-11-03,37.72,41.492,2014,2014
4215,ZTS,2014-11-04,39.12,43.032,2014,2014
4216,ZTS,2014-11-05,39.27,43.197,2014,2014
4217,ZTS,2014-11-06,39.71,43.681,2014,2014
4218,ZTS,2014-11-07,40.23,44.253,2014,2014
4219,ZTS,2014-11-10,40.16,44.175999999999995,2014,2014
4220,ZTS,2014-11-11,43.72,48.092,2014,2014
4221,ZTS,2014-11-12,42.64,46.904,2014,2014
4222,ZTS,2014-11-13,43.24,47.564,2014,2014
4223,ZTS,2014-11-14,43.14,47.454,2014,2014
4224,ZTS,2014-11-17,44.23,48.653,2014,2014
4225,ZTS,2014-11-18,44.19,48.608999999999995,2014,2014
4226,ZTS,2014-11-19,43.4,47.739999999999995,2014,2014
4227,ZTS,2014-11-20,43.15,47.464999999999996,2014,2014
4228,ZTS,2014-11-21,43.87,48.257,2014,2014
4229,ZTS,2014-11-24,44.58,49.038,2014,2014
4230,ZTS,2014-11-25,43.91,48.300999999999995,2014,2014
4231,ZTS,2014-11-26,44.67,49.137,2014,2014
4232,ZTS,2014-11-28,44.93,49.423,2014,2014
4233,ZTS,2014-12-01,44.37,48.806999999999995,2014,2014
4234,ZTS,2014-12-02,44.74,49.214,2014,2014
4235,ZTS,2014-12-03,44.88,49.368,2014,2014
4236,ZTS,2014-12-04,44.0,48.4,2014,2014
4237,ZTS,2014-12-05,43.98,48.378,2014,2014
4238,ZTS,2014-12-08,44.1,48.510000000000005,2014,2014
4239,ZTS,2014-12-09,43.82,48.202,2014,2014
4240,ZTS,2014-12-10,42.77,47.047000000000004,2014,2014
4241,ZTS,2014-12-11,42.88,47.168000000000006,2014,2014
4242,ZTS,2014-12-12,41.77,45.947,2014,2014
4243,ZTS,2014-12-15,41.74,45.914,2014,2014
4244,ZTS,2014-12-16,40.85,44.935,2014,2014
4245,ZTS,2014-12-17,41.13,45.243,2014,2014
4246,ZTS,2014-12-18,43.15,47.464999999999996,2014,2014
4247,ZTS,2014-12-19,43.51,47.861,2014,2014
4248,ZTS,2014-12-22,43.41,47.751,2014,2014
4249,ZTS,2014-12-23,42.97,47.266999999999996,2014,2014
4250,ZTS,2014-12-24,43.84,48.224000000000004,2014,2014
4251,ZTS,2014-12-26,44.2,48.620000000000005,2014,2014
4252,ZTS,2014-12-29,44.01,48.411,2014,2014
4253,ZTS,2014-12-30,43.35,47.685,2014,2014
4254,ZTS,2014-12-31,43.03,47.333,2014,2014
4255,ZTS,2015-01-02,43.31,47.641000000000005,2015,2015
4256,ZTS,2015-01-05,43.05,47.355,2015,2015
4257,ZTS,2015-01-06,42.63,46.893,2015,2015
4258,ZTS,2015-01-07,43.51,47.861,2015,2015
4259,ZTS,2015-01-08,44.18,48.598,2015,2015
4260,ZTS,2015-01-09,44.25,48.675,2015,2015
4261,ZTS,2015-01-12,43.42,47.762,2015,2015
4262,ZTS,2015-01-13,42.81,47.091,2015,2015
4263,ZTS,2015-01-14,43.03,47.333,2015,2015
4264,ZTS,2015-01-15,42.94,47.233999999999995,2015,2015
4265,ZTS,2015-01-16,44.22,48.641999999999996,2015,2015
4266,ZTS,2015-01-20,43.56,47.916000000000004,2015,2015
4267,ZTS,2015-01-21,44.25,48.675,2015,2015
4268,ZTS,2015-01-22,44.51,48.961,2015,2015
4269,ZTS,2015-01-23,44.12,48.532,2015,2015
4270,ZTS,2015-01-26,44.09,48.499,2015,2015
4271,ZTS,2015-01-27,43.3,47.629999999999995,2015,2015
4272,ZTS,2015-01-28,43.11,47.421,2015,2015
4273,ZTS,2015-01-29,43.32,47.652,2015,2015
4274,ZTS,2015-01-30,42.73,47.003,2015,2015
4275,ZTS,2015-02-02,43.38,47.718,2015,2015
4276,ZTS,2015-02-03,43.5,47.85,2015,2015
4277,ZTS,2015-02-04,43.46,47.806,2015,2015
4278,ZTS,2015-02-05,43.4,47.739999999999995,2015,2015
4279,ZTS,2015-02-06,43.66,48.025999999999996,2015,2015
4280,ZTS,2015-02-09,42.87,47.157,2015,2015
4281,ZTS,2015-02-10,43.91,48.300999999999995,2015,2015
4282,ZTS,2015-02-11,45.77,50.347,2015,2015
4283,ZTS,2015-02-12,45.79,50.369,2015,2015
4284,ZTS,2015-02-13,45.46,50.006,2015,2015
4285,ZTS,2015-02-17,46.2,50.82,2015,2015
4286,ZTS,2015-02-18,45.85,50.435,2015,2015
4287,ZTS,2015-02-19,45.65,50.214999999999996,2015,2015
4288,ZTS,2015-02-20,45.6,50.160000000000004,2015,2015
4289,ZTS,2015-02-23,45.58,50.138,2015,2015
4290,ZTS,2015-02-24,45.4,49.94,2015,2015
4291,ZTS,2015-02-25,45.72,50.292,2015,2015
4292,ZTS,2015-02-26,46.62,51.282,2015,2015
4293,ZTS,2015-02-27,46.09,50.699000000000005,2015,2015
4294,ZTS,2015-03-02,47.31,52.041000000000004,2015,2015
4295,ZTS,2015-03-03,46.54,51.194,2015,2015
4296,ZTS,2015-03-04,46.23,50.852999999999994,2015,2015
4297,ZTS,2015-03-05,46.46,51.106,2015,2015
4298,ZTS,2015-03-06,45.78,50.358000000000004,2015,2015
4299,ZTS,2015-03-09,46.29,50.919,2015,2015
4300,ZTS,2015-03-10,45.7,50.27,2015,2015
4301,ZTS,2015-03-11,46.01,50.611,2015,2015
4302,ZTS,2015-03-12,46.84,51.524,2015,2015
4303,ZTS,2015-03-13,46.45,51.095000000000006,2015,2015
4304,ZTS,2015-03-16,46.98,51.678,2015,2015
4305,ZTS,2015-03-17,47.15,51.864999999999995,2015,2015
4306,ZTS,2015-03-18,47.51,52.260999999999996,2015,2015
4307,ZTS,2015-03-19,47.41,52.150999999999996,2015,2015
4308,ZTS,2015-03-20,47.34,52.074000000000005,2015,2015
4309,ZTS,2015-03-23,47.15,51.864999999999995,2015,2015
4310,ZTS,2015-03-24,47.02,51.722,2015,2015
4311,ZTS,2015-03-25,46.27,50.897000000000006,2015,2015
4312,ZTS,2015-03-26,46.11,50.721,2015,2015
4313,ZTS,2015-03-27,46.22,50.842,2015,2015
4314,ZTS,2015-03-30,46.92,51.612,2015,2015
4315,ZTS,2015-03-31,46.29,50.919,2015,2015
4316,ZTS,2015-04-01,46.27,50.897000000000006,2015,2015
4317,ZTS,2015-04-02,46.5,51.15,2015,2015
4318,ZTS,2015-04-06,46.33,50.963,2015,2015
4319,ZTS,2015-04-07,46.36,50.996,2015,2015
4320,ZTS,2015-04-08,46.21,50.831,2015,2015
4321,ZTS,2015-04-09,46.55,51.205,2015,2015
4322,ZTS,2015-04-10,47.17,51.887,2015,2015
4323,ZTS,2015-04-13,46.66,51.32599999999999,2015,2015
4324,ZTS,2015-04-14,46.9,51.589999999999996,2015,2015
4325,ZTS,2015-04-15,47.0,51.7,2015,2015
4326,ZTS,2015-04-16,47.14,51.854,2015,2015
4327,ZTS,2015-04-17,46.77,51.447,2015,2015
4328,ZTS,2015-04-20,47.04,51.744,2015,2015
4329,ZTS,2015-04-21,47.54,52.294,2015,2015
4330,ZTS,2015-04-22,47.03,51.733000000000004,2015,2015
4331,ZTS,2015-04-23,47.05,51.754999999999995,2015,2015
4332,ZTS,2015-04-24,47.91,52.70099999999999,2015,2015
4333,ZTS,2015-04-27,46.83,51.513,2015,2015
4334,ZTS,2015-04-28,45.73,50.303,2015,2015
4335,ZTS,2015-04-29,45.22,49.742,2015,2015
4336,ZTS,2015-04-30,44.42,48.862,2015,2015
4337,ZTS,2015-05-01,44.61,49.071,2015,2015
4338,ZTS,2015-05-04,45.4,49.94,2015,2015
4339,ZTS,2015-05-05,45.68,50.248,2015,2015
4340,ZTS,2015-05-06,45.29,49.819,2015,2015
4341,ZTS,2015-05-07,45.56,50.116,2015,2015
4342,ZTS,2015-05-08,45.9,50.489999999999995,2015,2015
4343,ZTS,2015-05-11,46.09,50.699000000000005,2015,2015
4344,ZTS,2015-05-12,45.58,50.138,2015,2015
4345,ZTS,2015-05-13,45.62,50.181999999999995,2015,2015
4346,ZTS,2015-05-14,46.28,50.908,2015,2015
4347,ZTS,2015-05-15,46.49,51.139,2015,2015
4348,ZTS,2015-05-18,46.73,51.403,2015,2015
4349,ZTS,2015-05-19,47.45,52.195,2015,2015
4350,ZTS,2015-05-20,47.28,52.008,2015,2015
4351,ZTS,2015-05-21,47.8,52.58,2015,2015
4352,ZTS,2015-05-22,47.63,52.393,2015,2015
4353,ZTS,2015-05-26,47.95,52.745000000000005,2015,2015
4354,ZTS,2015-05-27,49.45,54.395,2015,2015
4355,ZTS,2015-05-28,49.11,54.021,2015,2015
4356,ZTS,2015-05-29,49.77,54.747,2015,2015
4357,ZTS,2015-06-01,49.78,54.758,2015,2015
4358,ZTS,2015-06-02,49.58,54.538,2015,2015
4359,ZTS,2015-06-03,49.55,54.504999999999995,2015,2015
4360,ZTS,2015-06-04,48.9,53.79,2015,2015
4361,ZTS,2015-06-05,49.01,53.911,2015,2015
4362,ZTS,2015-06-08,48.8,53.68,2015,2015
4363,ZTS,2015-06-09,49.24,54.164,2015,2015
4364,ZTS,2015-06-10,49.69,54.659,2015,2015
4365,ZTS,2015-06-11,49.87,54.857,2015,2015
4366,ZTS,2015-06-12,49.08,53.988,2015,2015
4367,ZTS,2015-06-15,49.27,54.197,2015,2015
4368,ZTS,2015-06-16,49.71,54.681,2015,2015
4369,ZTS,2015-06-17,50.17,55.187000000000005,2015,2015
4370,ZTS,2015-06-18,50.5,55.55,2015,2015
4371,ZTS,2015-06-19,50.24,55.264,2015,2015
4372,ZTS,2015-06-22,50.22,55.242,2015,2015
4373,ZTS,2015-06-23,50.47,55.516999999999996,2015,2015
4374,ZTS,2015-06-24,49.71,54.681,2015,2015
4375,ZTS,2015-06-25,55.38,60.918000000000006,2015,2015
4376,ZTS,2015-06-26,48.62,53.482,2015,2015
4377,ZTS,2015-06-29,47.07,51.777,2015,2015
4378,ZTS,2015-06-30,48.22,53.042,2015,2015
4379,ZTS,2015-07-01,48.43,53.272999999999996,2015,2015
4380,ZTS,2015-07-02,48.31,53.141000000000005,2015,2015
4381,ZTS,2015-07-06,48.4,53.239999999999995,2015,2015
4382,ZTS,2015-07-07,47.88,52.668000000000006,2015,2015
4383,ZTS,2015-07-08,46.48,51.128,2015,2015
4384,ZTS,2015-07-09,46.57,51.227000000000004,2015,2015
4385,ZTS,2015-07-10,46.96,51.656,2015,2015
4386,ZTS,2015-07-13,47.04,51.744,2015,2015
4387,ZTS,2015-07-14,47.46,52.206,2015,2015
4388,ZTS,2015-07-15,47.11,51.821,2015,2015
4389,ZTS,2015-07-16,48.0,52.8,2015,2015
4390,ZTS,2015-07-17,47.8,52.58,2015,2015
4391,ZTS,2015-07-20,48.98,53.878,2015,2015
4392,ZTS,2015-07-21,49.12,54.032,2015,2015
4393,ZTS,2015-07-22,50.02,55.022000000000006,2015,2015
4394,ZTS,2015-07-23,49.85,54.835,2015,2015
4395,ZTS,2015-07-24,49.49,54.439,2015,2015
4396,ZTS,2015-07-27,49.48,54.428,2015,2015
4397,ZTS,2015-07-28,48.85,53.735,2015,2015
4398,ZTS,2015-07-29,48.4,53.239999999999995,2015,2015
4399,ZTS,2015-07-30,48.55,53.405,2015,2015
4400,ZTS,2015-07-31,48.98,53.878,2015,2015
4401,ZTS,2015-08-03,48.48,53.327999999999996,2015,2015
4402,ZTS,2015-08-04,48.85,53.735,2015,2015
4403,ZTS,2015-08-05,48.61,53.471000000000004,2015,2015
4404,ZTS,2015-08-06,48.28,53.108000000000004,2015,2015
4405,ZTS,2015-08-07,48.31,53.141000000000005,2015,2015
4406,ZTS,2015-08-10,48.39,53.229,2015,2015
4407,ZTS,2015-08-11,48.21,53.031,2015,2015
4408,ZTS,2015-08-12,47.86,52.646,2015,2015
4409,ZTS,2015-08-13,47.66,52.425999999999995,2015,2015
4410,ZTS,2015-08-14,47.47,52.217,2015,2015
4411,ZTS,2015-08-17,48.69,53.559,2015,2015
4412,ZTS,2015-08-18,47.73,52.503,2015,2015
4413,ZTS,2015-08-19,47.91,52.70099999999999,2015,2015
4414,ZTS,2015-08-20,46.38,51.018,2015,2015
4415,ZTS,2015-08-21,45.02,49.522000000000006,2015,2015
4416,ZTS,2015-08-24,43.53,47.883,2015,2015
4417,ZTS,2015-08-25,42.56,46.816,2015,2015
4418,ZTS,2015-08-26,44.25,48.675,2015,2015
4419,ZTS,2015-08-27,45.86,50.446,2015,2015
4420,ZTS,2015-08-28,45.78,50.358000000000004,2015,2015
4421,ZTS,2015-08-31,44.87,49.357,2015,2015
4422,ZTS,2015-09-01,43.98,48.378,2015,2015
4423,ZTS,2015-09-02,45.12,49.632,2015,2015
4424,ZTS,2015-09-03,44.53,48.983000000000004,2015,2015
4425,ZTS,2015-09-04,44.01,48.411,2015,2015
4426,ZTS,2015-09-08,44.89,49.379,2015,2015
4427,ZTS,2015-09-09,43.95,48.345000000000006,2015,2015
4428,ZTS,2015-09-10,44.34,48.774,2015,2015
4429,ZTS,2015-09-11,45.0,49.5,2015,2015
4430,ZTS,2015-09-14,44.47,48.917,2015,2015
4431,ZTS,2015-09-15,45.06,49.566,2015,2015
4432,ZTS,2015-09-16,44.51,48.961,2015,2015
4433,ZTS,2015-09-17,46.01,50.611,2015,2015
4434,ZTS,2015-09-18,45.12,49.632,2015,2015
4435,ZTS,2015-09-21,44.5,48.95,2015,2015
4436,ZTS,2015-09-22,44.23,48.653,2015,2015
4437,ZTS,2015-09-23,44.32,48.752,2015,2015
4438,ZTS,2015-09-24,43.59,47.949000000000005,2015,2015
4439,ZTS,2015-09-25,42.51,46.760999999999996,2015,2015
4440,ZTS,2015-09-28,39.96,43.956,2015,2015
4441,ZTS,2015-09-29,39.65,43.614999999999995,2015,2015
4442,ZTS,2015-09-30,41.18,45.298,2015,2015
4443,ZTS,2015-10-01,41.29,45.419,2015,2015
4444,ZTS,2015-10-02,43.02,47.322,2015,2015
4445,ZTS,2015-10-05,42.85,47.135000000000005,2015,2015
4446,ZTS,2015-10-06,41.39,45.529,2015,2015
4447,ZTS,2015-10-07,42.67,46.937000000000005,2015,2015
4448,ZTS,2015-10-08,43.22,47.542,2015,2015
4449,ZTS,2015-10-09,42.8,47.08,2015,2015
4450,ZTS,2015-10-12,42.71,46.981,2015,2015
4451,ZTS,2015-10-13,42.32,46.552,2015,2015
4452,ZTS,2015-10-14,42.38,46.618,2015,2015
4453,ZTS,2015-10-15,43.0,47.3,2015,2015
4454,ZTS,2015-10-16,43.93,48.323,2015,2015
4455,ZTS,2015-10-19,43.78,48.158,2015,2015
4456,ZTS,2015-10-20,43.09,47.399,2015,2015
4457,ZTS,2015-10-21,41.66,45.82599999999999,2015,2015
4458,ZTS,2015-10-22,40.8,44.879999999999995,2015,2015
4459,ZTS,2015-10-23,42.54,46.794,2015,2015
4460,ZTS,2015-10-26,42.35,46.585,2015,2015
4461,ZTS,2015-10-27,42.74,47.014,2015,2015
4462,ZTS,2015-10-28,43.34,47.67400000000001,2015,2015
4463,ZTS,2015-10-29,43.55,47.904999999999994,2015,2015
4464,ZTS,2015-10-30,43.01,47.311,2015,2015
4465,ZTS,2015-11-02,44.24,48.664,2015,2015
4466,ZTS,2015-11-03,46.63,51.293000000000006,2015,2015
4467,ZTS,2015-11-04,46.55,51.205,2015,2015
4468,ZTS,2015-11-05,45.46,50.006,2015,2015
4469,ZTS,2015-11-06,45.97,50.567,2015,2015
4470,ZTS,2015-11-09,45.8,50.379999999999995,2015,2015
4471,ZTS,2015-11-10,45.88,50.468,2015,2015
4472,ZTS,2015-11-11,45.08,49.588,2015,2015
4473,ZTS,2015-11-12,44.53,48.983000000000004,2015,2015
4474,ZTS,2015-11-13,44.85,49.335,2015,2015
4475,ZTS,2015-11-16,45.3,49.83,2015,2015
4476,ZTS,2015-11-17,45.77,50.347,2015,2015
4477,ZTS,2015-11-18,47.18,51.897999999999996,2015,2015
4478,ZTS,2015-11-19,46.9,51.589999999999996,2015,2015
4479,ZTS,2015-11-20,47.32,52.052,2015,2015
4480,ZTS,2015-11-23,46.96,51.656,2015,2015
4481,ZTS,2015-11-24,46.93,51.623,2015,2015
4482,ZTS,2015-11-25,46.97,51.667,2015,2015
4483,ZTS,2015-11-27,47.08,51.788,2015,2015
4484,ZTS,2015-11-30,46.7,51.370000000000005,2015,2015
4485,ZTS,2015-12-01,47.01,51.711,2015,2015
4486,ZTS,2015-12-02,46.37,51.007,2015,2015
4487,ZTS,2015-12-03,45.2,49.720000000000006,2015,2015
4488,ZTS,2015-12-04,46.46,51.106,2015,2015
4489,ZTS,2015-12-07,45.91,50.501,2015,2015
4490,ZTS,2015-12-08,45.94,50.534,2015,2015
4491,ZTS,2015-12-09,45.21,49.731,2015,2015
4492,ZTS,2015-12-10,46.1,50.71,2015,2015
4493,ZTS,2015-12-11,45.83,50.413,2015,2015
4494,ZTS,2015-12-14,46.59,51.249,2015,2015
4495,ZTS,2015-12-15,46.97,51.667,2015,2015
4496,ZTS,2015-12-16,47.09,51.79900000000001,2015,2015
4497,ZTS,2015-12-17,46.73,51.403,2015,2015
4498,ZTS,2015-12-18,46.6,51.260000000000005,2015,2015
4499,ZTS,2015-12-21,47.34,52.074000000000005,2015,2015
4500,ZTS,2015-12-22,47.72,52.492,2015,2015
4501,ZTS,2015-12-23,47.98,52.778,2015,2015
4502,ZTS,2015-12-24,48.13,52.943000000000005,2015,2015
4503,ZTS,2015-12-28,47.9,52.69,2015,2015
4504,ZTS,2015-12-29,48.33,53.163,2015,2015
4505,ZTS,2015-12-30,48.26,53.086,2015,2015
4506,ZTS,2015-12-31,47.92,52.712,2015,2015
4507,ZTS,2016-01-04,47.27,51.997,2016,2016
4508,ZTS,2016-01-05,48.01,52.811,2016,2016
4509,ZTS,2016-01-06,48.02,52.822,2016,2016
4510,ZTS,2016-01-07,46.56,51.216,2016,2016
4511,ZTS,2016-01-08,45.88,50.468,2016,2016
4512,ZTS,2016-01-11,44.58,49.038,2016,2016
